event_id,player_id,event_name,level_number,timestamp,session_id,revenue,platform,app_version
2144,85,level_start,2,2026-08-03T20:48:22,s_85_2_0,,iOS,2.5.0
2893,118,level_start,1,2026-08-03T20:48:37,s_118_2_0,,iOS,2.4.1
2145,85,level_complete,2,2026-08-03T20:49:13,s_85_2_0,,iOS,2.5.0
2146,85,session_end,,2026-08-03T20:49:52,s_85_2_0,,iOS,2.5.0
2894,118,level_complete,1,2026-08-03T20:52:32,s_118_2_0,,iOS,2.4.1
2895,118,level_start,2,2026-08-03T20:53:44,s_118_2_0,,iOS,2.4.1
2896,118,level_fail,2,2026-08-03T20:56:11,s_118_2_0,,iOS,2.4.1
2897,118,level_start,3,2026-08-03T20:57:37,s_118_2_0,,iOS,2.4.1
2898,118,level_complete,3,2026-08-03T21:01:30,s_118_2_0,,iOS,2.4.1
2899,118,session_end,,2026-08-03T21:02:03,s_118_2_0,,iOS,2.4.1
3363,141,session_start,,2026-08-03T21:05:00,s_141_2_1,,iOS,2.4.0
1848,73,session_start,,2026-08-03T21:06:00,s_73_2_0,,iOS,2.5.0
3364,141,level_start,5,2026-08-03T21:06:30,s_141_2_1,,iOS,2.4.0
1849,73,level_start,1,2026-08-03T21:07:09,s_73_2_0,,iOS,2.5.0
1850,73,level_fail,1,2026-08-03T21:08:38,s_73_2_0,,iOS,2.5.0
3365,141,level_complete,5,2026-08-03T21:10:06,s_141_2_1,,iOS,2.4.0
1851,73,session_end,,2026-08-03T21:10:38,s_73_2_0,,iOS,2.5.0
3366,141,level_start,6,2026-08-03T21:11:14,s_141_2_1,,iOS,2.4.0
3367,141,level_complete,6,2026-08-03T21:13:42,s_141_2_1,,iOS,2.4.0
3368,141,level_start,7,2026-08-03T21:14:38,s_141_2_1,,iOS,2.4.0
3369,141,level_complete,7,2026-08-03T21:16:44,s_141_2_1,,iOS,2.4.0
3370,141,session_end,,2026-08-03T21:18:15,s_141_2_1,,iOS,2.4.0
683,28,session_start,,2026-08-03T21:24:00,s_28_2_0,,iOS,2.4.0
684,28,level_start,3,2026-08-03T21:25:22,s_28_2_0,,iOS,2.4.0
685,28,level_complete,3,2026-08-03T21:27:38,s_28_2_0,,iOS,2.4.0
686,28,level_start,4,2026-08-03T21:28:54,s_28_2_0,,iOS,2.4.0
687,28,level_complete,4,2026-08-03T21:31:29,s_28_2_0,,iOS,2.4.0
688,28,level_start,5,2026-08-03T21:31:52,s_28_2_0,,iOS,2.4.0
4057,166,session_start,,2026-08-03T21:35:00,s_166_2_1,,iOS,2.4.0
689,28,level_fail,5,2026-08-03T21:35:45,s_28_2_0,,iOS,2.4.0
4058,166,level_start,3,2026-08-03T21:35:46,s_166_2_1,,iOS,2.4.0
4059,166,level_complete,3,2026-08-03T21:36:39,s_166_2_1,,iOS,2.4.0
690,28,level_start,6,2026-08-03T21:36:42,s_28_2_0,,iOS,2.4.0
2245,90,session_start,,2026-08-03T21:37:00,s_90_2_0,,iOS,2.4.1
691,28,level_complete,6,2026-08-03T21:37:20,s_28_2_0,,iOS,2.4.0
2246,90,level_start,3,2026-08-03T21:37:34,s_90_2_0,,iOS,2.4.1
4060,166,level_start,4,2026-08-03T21:37:54,s_166_2_1,,iOS,2.4.0
4061,166,level_complete,4,2026-08-03T21:38:26,s_166_2_1,,iOS,2.4.0
692,28,session_end,,2026-08-03T21:38:58,s_28_2_0,,iOS,2.4.0
2247,90,level_complete,3,2026-08-03T21:40:11,s_90_2_0,,iOS,2.4.1
4062,166,session_end,,2026-08-03T21:40:11,s_166_2_1,,iOS,2.4.0
2248,90,session_end,,2026-08-03T21:41:59,s_90_2_0,,iOS,2.4.1
2671,106,session_start,,2026-08-03T21:47:00,s_106_2_0,,iOS,2.5.0
2672,106,level_start,6,2026-08-03T21:47:52,s_106_2_0,,iOS,2.5.0
2673,106,level_complete,6,2026-08-03T21:50:43,s_106_2_0,,iOS,2.5.0
2674,106,session_end,,2026-08-03T21:52:34,s_106_2_0,,iOS,2.5.0
3725,157,session_start,,2026-08-03T22:23:00,s_157_2_0,,iOS,2.4.0
3726,157,level_start,6,2026-08-03T22:24:15,s_157_2_0,,iOS,2.4.0
3727,157,level_complete,6,2026-08-03T22:25:02,s_157_2_0,,iOS,2.4.0
3728,157,level_start,7,2026-08-03T22:26:29,s_157_2_0,,iOS,2.4.0
2982,120,session_start,,2026-08-03T22:28:00,s_120_2_1,,Android,2.4.0
2983,120,level_start,1,2026-08-03T22:28:41,s_120_2_1,,Android,2.4.0
3729,157,level_fail,7,2026-08-03T22:29:07,s_157_2_0,,iOS,2.4.0
3730,157,level_start,8,2026-08-03T22:29:48,s_157_2_0,,iOS,2.4.0
2984,120,level_complete,1,2026-08-03T22:32:12,s_120_2_1,,Android,2.4.0
3731,157,level_complete,8,2026-08-03T22:32:51,s_157_2_0,,iOS,2.4.0
2985,120,level_start,2,2026-08-03T22:33:11,s_120_2_1,,Android,2.4.0
3732,157,level_start,9,2026-08-03T22:33:27,s_157_2_0,,iOS,2.4.0
3733,157,level_complete,9,2026-08-03T22:35:11,s_157_2_0,,iOS,2.4.0
2986,120,level_complete,2,2026-08-03T22:36:04,s_120_2_1,,Android,2.4.0
3734,157,session_end,,2026-08-03T22:36:53,s_157_2_0,,iOS,2.4.0
2987,120,session_end,,2026-08-03T22:37:56,s_120_2_1,,Android,2.4.0
527,21,session_start,,2026-08-03T22:56:00,s_21_2_1,,iOS,2.5.0
528,21,level_start,1,2026-08-03T22:56:29,s_21_2_1,,iOS,2.5.0
529,21,level_complete,1,2026-08-03T23:00:28,s_21_2_1,,iOS,2.5.0
530,21,session_end,,2026-08-03T23:00:58,s_21_2_1,,iOS,2.5.0
4360,175,session_start,,2026-08-04T08:10:00,s_175_3_0,,iOS,2.4.1
4361,175,level_start,1,2026-08-04T08:11:04,s_175_3_0,,iOS,2.4.1
4362,175,level_complete,1,2026-08-04T08:14:34,s_175_3_0,,iOS,2.4.1
2731,110,session_start,,2026-08-04T08:16:00,s_110_3_0,,Android,2.4.0
4363,175,session_end,,2026-08-04T08:16:09,s_175_3_0,,iOS,2.4.1
2732,110,level_start,1,2026-08-04T08:17:10,s_110_3_0,,Android,2.4.0
2733,110,level_complete,1,2026-08-04T08:20:31,s_110_3_0,,Android,2.4.0
2734,110,level_start,2,2026-08-04T08:20:56,s_110_3_0,,Android,2.4.0
2735,110,level_complete,2,2026-08-04T08:23:54,s_110_3_0,,Android,2.4.0
2736,110,session_end,,2026-08-04T08:24:45,s_110_3_0,,Android,2.4.0
1014,45,session_start,,2026-08-04T08:25:00,s_45_3_0,,Android,2.4.0
1015,45,level_start,6,2026-08-04T08:25:26,s_45_3_0,,Android,2.4.0
3289,139,session_start,,2026-08-04T08:26:00,s_139_3_0,,Android,2.4.0
3290,139,level_start,8,2026-08-04T08:27:03,s_139_3_0,,Android,2.4.0
1016,45,level_complete,6,2026-08-04T08:29:06,s_45_3_0,,Android,2.4.0
1017,45,level_start,7,2026-08-04T08:30:00,s_45_3_0,,Android,2.4.0
3291,139,level_complete,8,2026-08-04T08:31:03,s_139_3_0,,Android,2.4.0
1018,45,level_complete,7,2026-08-04T08:32:05,s_45_3_0,,Android,2.4.0
3292,139,session_end,,2026-08-04T08:32:58,s_139_3_0,,Android,2.4.0
1019,45,level_start,8,2026-08-04T08:33:03,s_45_3_0,,Android,2.4.0
1020,45,level_complete,8,2026-08-04T08:34:52,s_45_3_0,,Android,2.4.0
2119,84,session_start,,2026-08-04T08:36:00,s_84_3_1,,Android,2.5.0
1021,45,session_end,,2026-08-04T08:36:24,s_45_3_0,,Android,2.4.0
2120,84,level_start,1,2026-08-04T08:37:24,s_84_3_1,,Android,2.5.0
4063,166,session_start,,2026-08-04T08:39:00,s_166_3_0,,iOS,2.4.0
2121,84,level_complete,1,2026-08-04T08:39:02,s_84_3_1,,Android,2.5.0
4064,166,level_start,3,2026-08-04T08:39:23,s_166_3_0,,iOS,2.4.0
2122,84,level_start,2,2026-08-04T08:40:31,s_84_3_1,,Android,2.5.0
4237,171,session_start,,2026-08-04T08:42:00,s_171_3_1,,iOS,2.5.0
4238,171,level_start,6,2026-08-04T08:43:02,s_171_3_1,,iOS,2.5.0
4065,166,level_complete,3,2026-08-04T08:43:03,s_166_3_0,,iOS,2.4.0
2123,84,level_complete,2,2026-08-04T08:43:28,s_84_3_1,,Android,2.5.0
4239,171,level_complete,6,2026-08-04T08:43:37,s_171_3_1,,iOS,2.5.0
2124,84,level_start,3,2026-08-04T08:43:52,s_84_3_1,,Android,2.5.0
4240,171,level_start,7,2026-08-04T08:44:30,s_171_3_1,,iOS,2.5.0
4066,166,session_end,,2026-08-04T08:44:31,s_166_3_0,,iOS,2.4.0
4241,171,level_complete,7,2026-08-04T08:45:19,s_171_3_1,,iOS,2.5.0
4242,171,level_start,8,2026-08-04T08:45:40,s_171_3_1,,iOS,2.5.0
2125,84,level_complete,3,2026-08-04T08:46:47,s_84_3_1,,Android,2.5.0
2126,84,level_start,4,2026-08-04T08:47:54,s_84_3_1,,Android,2.5.0
4243,171,level_complete,8,2026-08-04T08:48:42,s_171_3_1,,iOS,2.5.0
2127,84,level_complete,4,2026-08-04T08:48:52,s_84_3_1,,Android,2.5.0
4244,171,level_start,9,2026-08-04T08:50:02,s_171_3_1,,iOS,2.5.0
2128,84,session_end,,2026-08-04T08:50:50,s_84_3_1,,Android,2.5.0
4245,171,level_complete,9,2026-08-04T08:53:01,s_171_3_1,,iOS,2.5.0
4246,171,session_end,,2026-08-04T08:54:02,s_171_3_1,,iOS,2.5.0
864,39,session_start,,2026-08-04T09:00:00,s_39_3_0,,iOS,2.4.0
865,39,level_start,18,2026-08-04T09:00:36,s_39_3_0,,iOS,2.4.0
866,39,level_fail,18,2026-08-04T09:01:56,s_39_3_0,,iOS,2.4.0
867,39,session_end,,2026-08-04T09:03:13,s_39_3_0,,iOS,2.4.0
3673,153,session_start,,2026-08-04T09:12:00,s_153_3_0,,Android,2.4.0
3674,153,level_start,1,2026-08-04T09:12:37,s_153_3_0,,Android,2.4.0
3675,153,level_complete,1,2026-08-04T09:14:48,s_153_3_0,,Android,2.4.0
3676,153,level_start,2,2026-08-04T09:15:50,s_153_3_0,,Android,2.4.0
3677,153,level_complete,2,2026-08-04T09:16:28,s_153_3_0,,Android,2.4.0
3678,153,level_start,3,2026-08-04T09:17:13,s_153_3_0,,Android,2.4.0
3679,153,level_fail,3,2026-08-04T09:19:45,s_153_3_0,,Android,2.4.0
3680,153,session_end,,2026-08-04T09:20:49,s_153_3_0,,Android,2.4.0
2049,82,session_start,,2026-08-04T09:29:00,s_82_3_0,,iOS,2.5.0
2050,82,level_start,1,2026-08-04T09:30:20,s_82_3_0,,iOS,2.5.0
2051,82,level_fail,1,2026-08-04T09:31:49,s_82_3_0,,iOS,2.5.0
2052,82,session_end,,2026-08-04T09:32:37,s_82_3_0,,iOS,2.5.0
1351,54,session_start,,2026-08-04T09:48:00,s_54_3_1,,iOS,2.5.0
1352,54,level_start,14,2026-08-04T09:49:05,s_54_3_1,,iOS,2.5.0
2249,90,session_start,,2026-08-04T09:51:00,s_90_3_0,,iOS,2.4.1
1353,54,level_complete,14,2026-08-04T09:51:43,s_54_3_1,,iOS,2.5.0
2250,90,level_start,1,2026-08-04T09:52:03,s_90_3_0,,iOS,2.4.1
1354,54,session_end,,2026-08-04T09:53:40,s_54_3_1,,iOS,2.5.0
2251,90,level_fail,1,2026-08-04T09:56:00,s_90_3_0,,iOS,2.4.1
4093,167,session_start,,2026-08-04T09:57:00,s_167_3_0,,iOS,2.5.0
2252,90,session_end,,2026-08-04T09:57:56,s_90_3_0,,iOS,2.4.1
4094,167,level_start,10,2026-08-04T09:58:01,s_167_3_0,,iOS,2.5.0
4095,167,level_complete,10,2026-08-04T09:59:06,s_167_3_0,,iOS,2.5.0
4096,167,level_start,11,2026-08-04T09:59:42,s_167_3_0,,iOS,2.5.0
4097,167,level_complete,11,2026-08-04T10:01:20,s_167_3_0,,iOS,2.5.0
193,10,session_start,,2026-08-04T10:02:00,s_10_3_0,,Android,2.5.0
4098,167,session_end,,2026-08-04T10:02:15,s_167_3_0,,iOS,2.5.0
194,10,level_start,1,2026-08-04T10:02:42,s_10_3_0,,Android,2.5.0
1508,60,session_start,,2026-08-04T10:05:00,s_60_3_0,,Android,2.4.0
1509,60,level_start,1,2026-08-04T10:06:05,s_60_3_0,,Android,2.4.0
195,10,level_complete,1,2026-08-04T10:06:31,s_10_3_0,,Android,2.5.0
196,10,level_start,2,2026-08-04T10:07:52,s_10_3_0,,Android,2.5.0
1510,60,level_complete,1,2026-08-04T10:09:26,s_60_3_0,,Android,2.4.0
197,10,level_complete,2,2026-08-04T10:11:03,s_10_3_0,,Android,2.5.0
1511,60,session_end,,2026-08-04T10:11:11,s_60_3_0,,Android,2.4.0
198,10,level_start,3,2026-08-04T10:11:40,s_10_3_0,,Android,2.5.0
199,10,level_complete,3,2026-08-04T10:12:26,s_10_3_0,,Android,2.5.0
200,10,session_end,,2026-08-04T10:13:54,s_10_3_0,,Android,2.5.0
2295,92,session_start,,2026-08-04T10:24:00,s_92_3_0,,Android,2.4.0
2296,92,level_start,1,2026-08-04T10:25:18,s_92_3_0,,Android,2.4.0
944,43,session_start,,2026-08-04T10:28:00,s_43_3_0,,Android,2.4.1
2297,92,level_complete,1,2026-08-04T10:28:52,s_92_3_0,,Android,2.4.0
945,43,level_start,3,2026-08-04T10:28:57,s_43_3_0,,Android,2.4.1
946,43,level_complete,3,2026-08-04T10:29:32,s_43_3_0,,Android,2.4.1
2298,92,level_start,2,2026-08-04T10:29:57,s_92_3_0,,Android,2.4.0
947,43,session_end,,2026-08-04T10:30:15,s_43_3_0,,Android,2.4.1
2299,92,level_complete,2,2026-08-04T10:31:36,s_92_3_0,,Android,2.4.0
2300,92,level_start,3,2026-08-04T10:32:12,s_92_3_0,,Android,2.4.0
2301,92,level_complete,3,2026-08-04T10:32:50,s_92_3_0,,Android,2.4.0
2302,92,session_end,,2026-08-04T10:33:27,s_92_3_0,,Android,2.4.0
301,13,session_start,,2026-08-04T10:48:00,s_13_3_0,,iOS,2.4.1
767,31,session_start,,2026-08-04T10:48:00,s_31_3_0,,iOS,2.4.0
302,13,level_start,1,2026-08-04T10:49:00,s_13_3_0,,iOS,2.4.1
693,28,session_start,,2026-08-04T10:49:00,s_28_3_0,,iOS,2.4.0
2900,118,session_start,,2026-08-04T10:49:00,s_118_3_0,,iOS,2.4.1
768,31,level_start,3,2026-08-04T10:49:04,s_31_3_0,,iOS,2.4.0
2901,118,level_start,4,2026-08-04T10:49:30,s_118_3_0,,iOS,2.4.1
694,28,level_start,3,2026-08-04T10:50:30,s_28_3_0,,iOS,2.4.0
303,13,level_complete,1,2026-08-04T10:50:31,s_13_3_0,,iOS,2.4.1
3841,160,session_start,,2026-08-04T10:51:00,s_160_3_0,,iOS,2.4.1
769,31,level_complete,3,2026-08-04T10:51:23,s_31_3_0,,iOS,2.4.0
2902,118,level_complete,4,2026-08-04T10:51:26,s_118_3_0,,iOS,2.4.1
304,13,session_end,,2026-08-04T10:51:35,s_13_3_0,,iOS,2.4.1
770,31,session_end,,2026-08-04T10:52:10,s_31_3_0,,iOS,2.4.0
3842,160,level_start,7,2026-08-04T10:52:13,s_160_3_0,,iOS,2.4.1
2903,118,session_end,,2026-08-04T10:52:17,s_118_3_0,,iOS,2.4.1
695,28,level_complete,3,2026-08-04T10:53:10,s_28_3_0,,iOS,2.4.0
696,28,level_start,4,2026-08-04T10:53:44,s_28_3_0,,iOS,2.4.0
3843,160,level_complete,7,2026-08-04T10:55:03,s_160_3_0,,iOS,2.4.1
697,28,level_fail,4,2026-08-04T10:55:22,s_28_3_0,,iOS,2.4.0
698,28,level_start,5,2026-08-04T10:56:28,s_28_3_0,,iOS,2.4.0
3844,160,level_start,8,2026-08-04T10:56:31,s_160_3_0,,iOS,2.4.1
3845,160,level_complete,8,2026-08-04T10:59:07,s_160_3_0,,iOS,2.4.1
699,28,level_fail,5,2026-08-04T10:59:16,s_28_3_0,,iOS,2.4.0
700,28,level_start,6,2026-08-04T10:59:41,s_28_3_0,,iOS,2.4.0
3846,160,session_end,,2026-08-04T11:00:06,s_160_3_0,,iOS,2.4.1
701,28,level_complete,6,2026-08-04T11:03:25,s_28_3_0,,iOS,2.4.0
702,28,session_end,,2026-08-04T11:05:04,s_28_3_0,,iOS,2.4.0
2497,99,session_start,,2026-08-04T11:08:00,s_99_3_0,,Android,2.4.1
3801,159,session_start,,2026-08-04T11:08:00,s_159_3_0,,iOS,2.4.1
3802,159,level_start,1,2026-08-04T11:08:40,s_159_3_0,,iOS,2.4.1
2498,99,level_start,1,2026-08-04T11:08:59,s_99_3_0,,Android,2.4.1
2499,99,level_complete,1,2026-08-04T11:10:01,s_99_3_0,,Android,2.4.1
3803,159,level_complete,1,2026-08-04T11:10:28,s_159_3_0,,iOS,2.4.1
2500,99,session_end,,2026-08-04T11:10:41,s_99_3_0,,Android,2.4.1
3804,159,session_end,,2026-08-04T11:11:17,s_159_3_0,,iOS,2.4.1
249,11,session_start,,2026-08-04T11:39:00,s_11_3_0,,Android,2.5.0
250,11,level_start,4,2026-08-04T11:39:45,s_11_3_0,,Android,2.5.0
251,11,level_complete,4,2026-08-04T11:40:46,s_11_3_0,,Android,2.5.0
252,11,level_start,5,2026-08-04T11:41:15,s_11_3_0,,Android,2.5.0
253,11,level_complete,5,2026-08-04T11:43:40,s_11_3_0,,Android,2.5.0
254,11,level_start,6,2026-08-04T11:44:56,s_11_3_0,,Android,2.5.0
255,11,level_fail,6,2026-08-04T11:45:48,s_11_3_0,,Android,2.5.0
256,11,session_end,,2026-08-04T11:46:58,s_11_3_0,,Android,2.5.0
4263,172,session_start,,2026-08-04T11:47:00,s_172_3_0,,iOS,2.4.0
4264,172,level_start,15,2026-08-04T11:48:08,s_172_3_0,,iOS,2.4.0
4265,172,level_complete,15,2026-08-04T11:51:21,s_172_3_0,,iOS,2.4.0
4266,172,session_end,,2026-08-04T11:52:26,s_172_3_0,,iOS,2.4.0
3697,154,session_start,,2026-08-04T11:54:00,s_154_3_0,,iOS,2.5.0
3698,154,level_start,3,2026-08-04T11:54:35,s_154_3_0,,iOS,2.5.0
3699,154,level_complete,3,2026-08-04T11:55:38,s_154_3_0,,iOS,2.5.0
3700,154,level_start,4,2026-08-04T11:56:33,s_154_3_0,,iOS,2.5.0
3701,154,level_fail,4,2026-08-04T11:57:52,s_154_3_0,,iOS,2.5.0
3702,154,session_end,,2026-08-04T11:59:16,s_154_3_0,,iOS,2.5.0
555,23,session_start,,2026-08-04T12:02:00,s_23_3_0,,Android,2.5.0
3487,147,session_start,,2026-08-04T12:03:00,s_147_3_0,,Android,2.4.0
556,23,level_start,14,2026-08-04T12:03:29,s_23_3_0,,Android,2.5.0
3488,147,level_start,6,2026-08-04T12:04:14,s_147_3_0,,Android,2.4.0
3307,140,session_start,,2026-08-04T12:06:00,s_140_3_0,,iOS,2.4.0
3489,147,level_fail,6,2026-08-04T12:06:05,s_147_3_0,,Android,2.4.0
557,23,level_fail,14,2026-08-04T12:06:23,s_23_3_0,,Android,2.5.0
3308,140,level_start,1,2026-08-04T12:06:37,s_140_3_0,,iOS,2.4.0
3490,147,level_start,7,2026-08-04T12:06:41,s_147_3_0,,Android,2.4.0
558,23,session_end,,2026-08-04T12:07:15,s_23_3_0,,Android,2.5.0
2303,92,session_start,,2026-08-04T12:08:00,s_92_3_1,,Android,2.4.0
3309,140,level_complete,1,2026-08-04T12:08:32,s_140_3_0,,iOS,2.4.0
2304,92,level_start,1,2026-08-04T12:09:18,s_92_3_1,,Android,2.4.0
3491,147,level_complete,7,2026-08-04T12:09:24,s_147_3_0,,Android,2.4.0
3310,140,level_start,2,2026-08-04T12:09:32,s_140_3_0,,iOS,2.4.0
3492,147,session_end,,2026-08-04T12:11:09,s_147_3_0,,Android,2.4.0
2305,92,level_complete,1,2026-08-04T12:11:35,s_92_3_1,,Android,2.4.0
2306,92,session_end,,2026-08-04T12:12:48,s_92_3_1,,Android,2.4.0
3311,140,level_complete,2,2026-08-04T12:12:52,s_140_3_0,,iOS,2.4.0
3312,140,session_end,,2026-08-04T12:14:04,s_140_3_0,,iOS,2.4.0
3004,121,session_start,,2026-08-04T12:24:00,s_121_3_0,,Android,2.4.1
3005,121,level_start,8,2026-08-04T12:24:45,s_121_3_0,,Android,2.4.1
3006,121,level_fail,8,2026-08-04T12:26:16,s_121_3_0,,Android,2.4.1
3007,121,session_end,,2026-08-04T12:28:01,s_121_3_0,,Android,2.4.1
4481,180,session_start,,2026-08-04T12:37:00,s_180_3_0,,Android,2.4.1
4482,180,level_start,1,2026-08-04T12:37:30,s_180_3_0,,Android,2.4.1
4483,180,level_complete,1,2026-08-04T12:38:15,s_180_3_0,,Android,2.4.1
4484,180,level_start,2,2026-08-04T12:39:24,s_180_3_0,,Android,2.4.1
4485,180,level_complete,2,2026-08-04T12:42:00,s_180_3_0,,Android,2.4.1
4486,180,session_end,,2026-08-04T12:43:18,s_180_3_0,,Android,2.4.1
2623,105,session_start,,2026-08-04T12:59:00,s_105_3_1,,Android,2.4.0
2624,105,level_start,11,2026-08-04T13:00:26,s_105_3_1,,Android,2.4.0
2625,105,level_complete,11,2026-08-04T13:01:47,s_105_3_1,,Android,2.4.0
2626,105,level_start,12,2026-08-04T13:02:25,s_105_3_1,,Android,2.4.0
2627,105,level_complete,12,2026-08-04T13:03:56,s_105_3_1,,Android,2.4.0
2628,105,level_start,13,2026-08-04T13:04:54,s_105_3_1,,Android,2.4.0
2629,105,level_complete,13,2026-08-04T13:07:15,s_105_3_1,,Android,2.4.0
2630,105,level_start,14,2026-08-04T13:07:43,s_105_3_1,,Android,2.4.0
2631,105,level_complete,14,2026-08-04T13:10:55,s_105_3_1,,Android,2.4.0
2632,105,session_end,,2026-08-04T13:12:17,s_105_3_1,,Android,2.4.0
611,25,session_start,,2026-08-04T13:24:00,s_25_3_0,,iOS,2.4.0
612,25,level_start,11,2026-08-04T13:25:06,s_25_3_0,,iOS,2.4.0
613,25,level_fail,11,2026-08-04T13:26:05,s_25_3_0,,iOS,2.4.0
614,25,level_start,12,2026-08-04T13:26:50,s_25_3_0,,iOS,2.4.0
615,25,level_fail,12,2026-08-04T13:29:51,s_25_3_0,,iOS,2.4.0
616,25,level_start,13,2026-08-04T13:30:34,s_25_3_0,,iOS,2.4.0
617,25,level_fail,13,2026-08-04T13:33:58,s_25_3_0,,iOS,2.4.0
618,25,purchase,,2026-08-04T13:34:54,s_25_3_0,9.99,iOS,2.4.0
619,25,session_end,,2026-08-04T13:36:54,s_25_3_0,,iOS,2.4.0
3985,165,session_start,,2026-08-04T13:42:00,s_165_3_0,,iOS,2.4.0
3986,165,level_start,11,2026-08-04T13:42:39,s_165_3_0,,iOS,2.4.0
3987,165,level_fail,11,2026-08-04T13:45:06,s_165_3_0,,iOS,2.4.0
3988,165,level_start,12,2026-08-04T13:46:29,s_165_3_0,,iOS,2.4.0
3989,165,level_complete,12,2026-08-04T13:48:20,s_165_3_0,,iOS,2.4.0
3990,165,level_start,13,2026-08-04T13:49:32,s_165_3_0,,iOS,2.4.0
3613,151,session_start,,2026-08-04T13:51:00,s_151_3_0,,Android,2.4.1
3991,165,level_complete,13,2026-08-04T13:51:09,s_165_3_0,,iOS,2.4.0
3614,151,level_start,5,2026-08-04T13:51:36,s_151_3_0,,Android,2.4.1
3992,165,session_end,,2026-08-04T13:51:39,s_165_3_0,,iOS,2.4.0
3615,151,level_complete,5,2026-08-04T13:53:12,s_151_3_0,,Android,2.4.1
3616,151,level_start,6,2026-08-04T13:54:37,s_151_3_0,,Android,2.4.1
3617,151,level_complete,6,2026-08-04T13:58:09,s_151_3_0,,Android,2.4.1
3618,151,level_start,7,2026-08-04T13:58:45,s_151_3_0,,Android,2.4.1
3619,151,level_complete,7,2026-08-04T13:59:51,s_151_3_0,,Android,2.4.1
3620,151,level_start,8,2026-08-04T14:00:45,s_151_3_0,,Android,2.4.1
3621,151,level_fail,8,2026-08-04T14:01:28,s_151_3_0,,Android,2.4.1
2904,118,session_start,,2026-08-04T14:03:00,s_118_3_1,,iOS,2.4.1
3622,151,session_end,,2026-08-04T14:03:19,s_151_3_0,,Android,2.4.1
2905,118,level_start,1,2026-08-04T14:03:39,s_118_3_1,,iOS,2.4.1
2906,118,level_complete,1,2026-08-04T14:06:36,s_118_3_1,,iOS,2.4.1
2907,118,level_start,2,2026-08-04T14:08:02,s_118_3_1,,iOS,2.4.1
2908,118,level_complete,2,2026-08-04T14:09:47,s_118_3_1,,iOS,2.4.1
2909,118,level_start,3,2026-08-04T14:11:17,s_118_3_1,,iOS,2.4.1
2910,118,level_complete,3,2026-08-04T14:13:04,s_118_3_1,,iOS,2.4.1
2911,118,level_start,4,2026-08-04T14:14:04,s_118_3_1,,iOS,2.4.1
2912,118,level_complete,4,2026-08-04T14:16:02,s_118_3_1,,iOS,2.4.1
2913,118,session_end,,2026-08-04T14:17:07,s_118_3_1,,iOS,2.4.1
1347,54,session_start,,2026-08-04T14:20:00,s_54_3_0,,iOS,2.5.0
1348,54,level_start,11,2026-08-04T14:20:35,s_54_3_0,,iOS,2.5.0
1349,54,level_complete,11,2026-08-04T14:23:21,s_54_3_0,,iOS,2.5.0
1350,54,session_end,,2026-08-04T14:25:10,s_54_3_0,,iOS,2.5.0
1114,47,session_start,,2026-08-04T14:27:00,s_47_3_0,,iOS,2.4.1
1115,47,level_start,8,2026-08-04T14:27:20,s_47_3_0,,iOS,2.4.1
1116,47,level_complete,8,2026-08-04T14:27:59,s_47_3_0,,iOS,2.4.1
1117,47,level_start,9,2026-08-04T14:29:06,s_47_3_0,,iOS,2.4.1
1118,47,level_fail,9,2026-08-04T14:29:39,s_47_3_0,,iOS,2.4.1
3371,142,session_start,,2026-08-04T14:31:00,s_142_3_0,,iOS,2.4.1
1119,47,level_start,10,2026-08-04T14:31:06,s_47_3_0,,iOS,2.4.1
3372,142,level_start,2,2026-08-04T14:32:12,s_142_3_0,,iOS,2.4.1
1120,47,level_complete,10,2026-08-04T14:32:24,s_47_3_0,,iOS,2.4.1
1121,47,level_start,11,2026-08-04T14:32:44,s_47_3_0,,iOS,2.4.1
3373,142,level_fail,2,2026-08-04T14:32:51,s_142_3_0,,iOS,2.4.1
3374,142,level_start,3,2026-08-04T14:33:26,s_142_3_0,,iOS,2.4.1
3375,142,level_fail,3,2026-08-04T14:35:34,s_142_3_0,,iOS,2.4.1
1122,47,level_fail,11,2026-08-04T14:35:54,s_47_3_0,,iOS,2.4.1
3376,142,level_start,4,2026-08-04T14:36:14,s_142_3_0,,iOS,2.4.1
1123,47,session_end,,2026-08-04T14:36:52,s_47_3_0,,iOS,2.4.1
89,4,session_start,,2026-08-04T14:37:00,s_4_3_1,,Android,2.5.0
3377,142,level_complete,4,2026-08-04T14:37:33,s_142_3_0,,iOS,2.4.1
90,4,level_start,10,2026-08-04T14:38:10,s_4_3_1,,Android,2.5.0
3378,142,session_end,,2026-08-04T14:38:35,s_142_3_0,,iOS,2.4.1
91,4,level_fail,10,2026-08-04T14:39:59,s_4_3_1,,Android,2.5.0
92,4,level_start,11,2026-08-04T14:40:47,s_4_3_1,,Android,2.5.0
93,4,level_fail,11,2026-08-04T14:42:42,s_4_3_1,,Android,2.5.0
4299,173,session_start,,2026-08-04T14:43:00,s_173_3_1,,iOS,2.5.0
94,4,level_start,12,2026-08-04T14:43:11,s_4_3_1,,Android,2.5.0
4300,173,level_start,1,2026-08-04T14:43:45,s_173_3_1,,iOS,2.5.0
4301,173,level_complete,1,2026-08-04T14:45:19,s_173_3_1,,iOS,2.5.0
95,4,level_fail,12,2026-08-04T14:45:51,s_4_3_1,,Android,2.5.0
